gsm,sample_name,patient,condition,replicate,cell_type,cell_label_method,n_cells,total_cells_sample,NAB2_mean,NAB2_pct_expr,STAT6_mean,STAT6_pct_expr,IL13_mean,IL13_pct_expr,CCL17_mean,CCL17_pct_expr,GATA3_mean,GATA3_pct_expr,type2_full_genes,type2_full_mean,type2_detected_genes,type2_detected_mean,type2_sensitivity_genes,type2_sensitivity_mean
GSM6190743,BCH06-L,BCH06,AD lesional,L,T/NK,obs:Cell type,1048,8534,0.08050790429115295,4.293893129770993,0.11206773668527603,5.152671755725191,0.18579472601413727,8.206106870229007,0.031015552580356598,1.3358778625954197,0.581853985786438,26.52671755725191,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04850635305047035,"IL13,IL4R",0.18641528487205505,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.040958303958177567
GSM6190743,BCH06-L,BCH06,AD lesional,L,VEC,obs:Cell type,194,8534,0.17752617597579956,19.587628865979383,0.2442449927330017,27.31958762886598,0.003124216105788946,0.5154639175257731,0.015506910160183907,1.5463917525773196,0.12080053240060806,12.886597938144329,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.05533812567591667,IL4R,0.4214554727077484,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.08248648047447205
GSM6190743,BCH06-L,BCH06,AD lesional,L,fibroblast,obs:Cell type,2097,8534,0.1933315098285675,19.360991893180735,0.251148521900177,24.940391034811636,0.002693303395062685,0.19074868860276584,0.022362058982253075,2.0505484024797327,0.053480640053749084,5.054840247973296,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0428670197725296,"CCL17,CCL26,IL4R",0.12261851876974106,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.063714899122715
GSM6190743,BCH06-L,BCH06,AD lesional,L,keratinocyte,obs:Cell type,3413,8534,0.1066746637225151,9.610313507178434,0.17661967873573303,15.353061822443598,0.0013528310228139162,0.11719894520949312,0.02953892946243286,2.2267799589803694,1.2697856426239014,71.96015235862878,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.057918231934309006,"CCL17,CCL22,TSLP,IL4R",0.12956532835960388,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.08665188401937485
GSM6190743,BCH06-L,BCH06,AD lesional,L,melanocyte,obs:Cell type,91,8534,0.25510653853416443,15.384615384615385,0.13616086542606354,10.989010989010989,0.010424967855215073,1.098901098901099,0.0560087151825428,4.395604395604396,0.09509924799203873,6.593406593406594,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.026763496920466423,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03840775042772293
GSM6190743,BCH06-L,BCH06,AD lesional,L,myeloid,obs:Cell type,1386,8534,0.08026167005300522,5.05050505050505,0.28327298164367676,16.738816738816737,0.0017973093781620264,0.07215007215007214,0.45721399784088135,11.904761904761903,0.04277592897415161,2.7417027417027415,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.11684206128120422,"CCL17,CCL22,IL4R",0.34616971015930176,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.17496353387832642
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,LEC,obs:Cell type,110,5068,0.031877677887678146,2.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.2228759229183197,12.727272727272727,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.007877200841903687,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01181580126285553
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,Pericyte/SMC,obs:Cell type,352,5068,0.12179169803857803,7.386363636363637,0.1924518644809723,11.931818181818182,0.0,0.0,0.00939132459461689,0.5681818181818182,0.10246465355157852,6.8181818181818175,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.027292029932141304,IL4R,0.12816143035888672,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.04093804582953453
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,Schwann,obs:Cell type,26,5068,0.23885157704353333,11.538461538461538,0.010115311481058598,3.8461538461538463,0.0,0.0,0.0,0.0,0.14164528250694275,7.6923076923076925,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.012577795423567295,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01886669360101223
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,Sweat gland,obs:Cell type,72,5068,0.038168590515851974,2.7777777777777777,0.2371540069580078,16.666666666666664,0.0,0.0,0.0,0.0,0.43342721462249756,25.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.007235290482640266,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0108529357239604
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,T/NK,obs:Cell type,319,5068,0.1769205629825592,9.090909090909092,0.06727682799100876,3.4482758620689653,0.26220616698265076,10.031347962382444,0.0,0.0,0.9115497469902039,40.75235109717868,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04190467298030853,IL13,0.26220616698265076,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.018509184941649437
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,VEC,obs:Cell type,289,5068,0.12162429839372635,14.186851211072666,0.21862323582172394,20.761245674740483,0.0,0.0,0.0028490074910223484,0.6920415224913495,0.04969630017876625,5.536332179930796,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.022567003965377808,"TSLP,IL4R",0.09481650590896606,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03385050594806671
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,fibroblast,obs:Cell type,742,5068,0.10367956757545471,6.738544474393531,0.2100185602903366,14.016172506738545,0.001514506759122014,0.13477088948787064,0.005163601599633694,0.2695417789757413,0.0999411791563034,6.60377358490566,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.013333834707736969,IL4R,0.055460311472415924,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01878962107002735
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,keratinocyte,obs:Cell type,2741,5068,0.2016405612230301,18.022619481940897,0.21958814561367035,19.299525720539947,0.0006304311100393534,0.07296607077708865,0.0005647677462548018,0.07296607077708865,1.0331329107284546,60.78073695731485,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.01592431403696537,"TSLP,IL4R",0.06767244637012482,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.02374826930463314
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,melanocyte,obs:Cell type,9,5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190744,BCH07-NL,BCH07,AD non-lesional,NL,myeloid,obs:Cell type,408,5068,0.17775218188762665,13.970588235294118,0.16676630079746246,12.254901960784313,0.015257660299539566,0.49019607843137253,0.023811297491192818,1.715686274509804,0.04408315569162369,3.431372549019608,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04000519961118698,"CCL22,IL4R",0.1407187134027481,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.056932587176561356
GSM6190745,BCH07-L,BCH07,AD lesional,L,LEC,obs:Cell type,56,7082,0.06184929236769676,3.571428571428571,0.033057790249586105,1.7857142857142856,0.0,0.0,0.0,0.0,0.07946325838565826,7.142857142857142,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.004973894450813532,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0074608419090509415
GSM6190745,BCH07-L,BCH07,AD lesional,L,Pericyte/SMC,obs:Cell type,335,7082,0.060581594705581665,3.2835820895522385,0.17395807802677155,10.44776119402985,0.0,0.0,0.0,0.0,0.06453792750835419,3.880597014925373,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.14617496728897095,"CCL26,IL4R",0.6577873826026917,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.21926246583461761
GSM6190745,BCH07-L,BCH07,AD lesional,L,Schwann,obs:Cell type,30,7082,0.15073126554489136,6.666666666666667,0.1712600588798523,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.01369971688836813,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.020549574866890907
GSM6190745,BCH07-L,BCH07,AD lesional,L,Sweat gland,obs:Cell type,86,7082,0.09637439996004105,10.465116279069768,0.20698243379592896,17.441860465116278,0.0,0.0,0.0,0.0,0.5356597304344177,36.04651162790697,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.01087934896349907,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.016319023445248604
GSM6190745,BCH07-L,BCH07,AD lesional,L,T/NK,obs:Cell type,196,7082,0.053149908781051636,2.5510204081632653,0.1380520612001419,6.122448979591836,0.057513367384672165,2.5510204081632653,0.0,0.0,0.5547468066215515,22.448979591836736,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0223345085978508,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.023916199803352356
GSM6190745,BCH07-L,BCH07,AD lesional,L,VEC,obs:Cell type,355,7082,0.07242824137210846,8.169014084507042,0.29156333208084106,28.450704225352112,0.0060533504001796246,0.28169014084507044,0.0,0.0,0.05671796575188637,6.197183098591549,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0431775264441967,"TSLP,IL4R",0.1583799123764038,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.06375739723443985
GSM6190745,BCH07-L,BCH07,AD lesional,L,fibroblast,obs:Cell type,1038,7082,0.12627489864826202,7.803468208092486,0.25477561354637146,15.1252408477842,0.0,0.0,0.0015064494218677282,0.09633911368015415,0.06394817680120468,3.5645472061657033,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.017662664875388145,IL4R,0.1282096952199936,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.026493996381759644
GSM6190745,BCH07-L,BCH07,AD lesional,L,keratinocyte,obs:Cell type,4615,7082,0.13274124264717102,12.806067172264354,0.36146071553230286,30.509209100758394,0.0,0.0,0.0,0.0,0.9727622866630554,59.978331527627304,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.015590861439704895,"CCL26,TSLP,IL4R",0.04624013602733612,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.02333780564367771
GSM6190745,BCH07-L,BCH07,AD lesional,L,melanocyte,obs:Cell type,10,7082,0.35950079560279846,20.0,0.361176073551178,30.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.013208772987127304,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.019813159480690956
GSM6190745,BCH07-L,BCH07,AD lesional,L,myeloid,obs:Cell type,361,7082,0.09122037142515182,4.7091412742382275,0.29187026619911194,13.019390581717452,0.014250031672418118,0.554016620498615,0.04806538671255112,1.9390581717451523,0.07311540096998215,3.32409972299169,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.027589092031121254,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03900863602757454
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,LEC,obs:Cell type,50,7215,0.0,0.0,0.01000967901200056,2.0,0.0,0.0,0.0,0.0,0.07081974297761917,4.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.005090175196528435,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0076352632604539394
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,Pericyte/SMC,obs:Cell type,261,7215,0.1024337112903595,5.363984674329502,0.05092914029955864,3.065134099616858,0.0,0.0,0.0,0.0,0.011062296107411385,0.7662835249042145,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.008497598581016064,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.012746397405862808
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,Plasma,obs:Cell type,122,7215,0.030258890241384506,3.278688524590164,0.004613606259226799,0.819672131147541,0.0,0.0,0.0,0.0,0.014969914220273495,0.819672131147541,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.002049575559794903,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.003074363572522998
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,Schwann,obs:Cell type,64,7215,0.081910140812397,6.25,0.027906514704227448,3.125,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0027420269325375557,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0041130403988063335
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,Sweat gland,obs:Cell type,20,7215,0.09222402423620224,5.0,0.08360551297664642,5.0,0.0,0.0,0.0,0.0,0.6680184602737427,30.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.012392282485961914,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01858842372894287
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,T/NK,obs:Cell type,942,7215,0.09254628419876099,3.821656050955414,0.02999737299978733,1.2738853503184715,0.01103757880628109,0.42462845010615713,0.0,0.0,0.41800108551979065,16.13588110403397,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.006544287782162428,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0079768355935812
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,VEC,obs:Cell type,240,7215,0.12043685466051102,10.0,0.061363182961940765,5.833333333333333,0.0,0.0,0.006382758729159832,0.8333333333333334,0.07086162269115448,4.583333333333333,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.016039349138736725,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.024059021845459938
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,fibroblast,obs:Cell type,2965,7215,0.09941313415765762,7.588532883642496,0.14861439168453217,10.994940978077572,0.0006546134827658534,0.06745362563237774,0.0,0.0,0.010835088789463043,0.8431703204047217,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.012471748515963554,"CCL26,TSLP,IL4R",0.03538646176457405,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.017693230882287025
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,keratinocyte,obs:Cell type,1206,7215,0.12281358987092972,9.45273631840796,0.08998600393533707,7.213930348258707,0.0,0.0,0.0,0.0,1.2433830499649048,62.60364842454395,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.023553643375635147,"TSLP,IL4R",0.10383759438991547,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03533046320080757
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,melanocyte,obs:Cell type,28,7215,0.16420309245586395,14.285714285714285,0.2242891788482666,17.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190746,MGH103-NL1,MGH103,AD non-lesional,NL1,myeloid,obs:Cell type,1317,7215,0.1181013360619545,6.757782839787396,0.11523915827274323,6.074411541381928,0.0035596597008407116,0.15186028853454822,0.015831030905246735,0.8352315869400152,0.02571815624833107,1.442672741078208,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.021416213363409042,"CCL22,IL4R",0.07852198928594589,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.031067347154021263
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,LEC,obs:Cell type,72,6975,0.03442713990807533,4.166666666666666,0.012786143459379673,1.3888888888888888,0.0,0.0,0.0,0.0,0.018665017560124397,2.7777777777777777,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0025051566772162914,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.003757735015824437
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,Pericyte/SMC,obs:Cell type,246,6975,0.0868569016456604,4.0650406504065035,0.09352851659059525,5.284552845528456,0.0,0.0,0.0,0.0,0.030206307768821716,1.6260162601626018,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.011317429132759571,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.016976144164800644
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,Plasma,obs:Cell type,103,6975,0.01985495537519455,1.9417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.057353675365448,3.8834951456310676,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0029729807283729315,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.004459470976144075
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,Schwann,obs:Cell type,65,6975,0.035558342933654785,6.153846153846154,0.09345463663339615,6.153846153846154,0.0,0.0,0.0,0.0,0.013535510748624802,1.5384615384615385,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.004210934974253178,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0063164024613797665
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,Sweat gland,obs:Cell type,16,6975,0.0,0.0,0.04419266805052757,6.25,0.0,0.0,0.0,0.0,0.8123725056648254,31.25,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.018970485776662827,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.02845572866499424
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,T/NK,obs:Cell type,970,6975,0.11046583205461502,4.536082474226804,0.012506545521318913,0.6185567010309279,0.013404425233602524,0.5154639175257731,0.0,0.0,0.4333355128765106,16.90721649484536,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.009129856713116169,IL4R,0.0677722692489624,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.011460714042186737
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,VEC,obs:Cell type,261,6975,0.11841554194688797,13.026819923371647,0.11190585792064667,13.793103448275861,0.0,0.0,0.0013487463584169745,0.38314176245210724,0.06255143135786057,6.513409961685824,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.02423028089106083,IL4R,0.11992838233709335,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03634542226791382
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,fibroblast,obs:Cell type,2820,6975,0.09440265595912933,6.950354609929079,0.14265474677085876,10.460992907801419,0.000458074122434482,0.03546099290780142,0.0,0.0,0.011822160333395004,0.8156028368794326,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0118650421500206,"CCL26,TSLP,IL4R",0.03351038321852684,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01687459647655487
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,keratinocyte,obs:Cell type,1136,6975,0.12663406133651733,9.94718309859155,0.08009956032037735,7.042253521126761,0.0,0.0,0.0010556431952863932,0.08802816901408451,1.2722140550613403,64.61267605633803,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.02307768352329731,"TSLP,IL4R",0.10199105739593506,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03461652621626854
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,melanocyte,obs:Cell type,19,6975,0.10233970731496811,5.263157894736842,0.2733688950538635,21.052631578947366,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.007437633816152811,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01115645095705986
GSM6190747,MGH103-NL2,MGH103,AD non-lesional,NL2,myeloid,obs:Cell type,1267,6975,0.0954265296459198,5.682715074980268,0.09388460963964462,4.73559589581689,0.0,0.0,0.018660757690668106,0.8681925808997633,0.019900402054190636,0.9471191791633782,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.016556764021515846,"CCL22,IL4R",0.056097596883773804,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.024835146963596344
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,B cells,obs:Cell type,1,5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,LEC,obs:Cell type,57,5935,0.0,0.0,0.0,0.0,0.033339597284793854,1.7543859649122806,0.0,0.0,0.0352945476770401,1.7543859649122806,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0037043998017907143,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,Pericyte/SMC,obs:Cell type,151,5935,0.16476957499980927,12.582781456953644,0.26186275482177734,16.55629139072848,0.005803143139928579,0.6622516556291391,0.020296631380915642,1.3245033112582782,0.05935042351484299,3.3112582781456954,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.1039910838007927,CCL26,0.7352449297904968,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.15501943230628967
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,Plasma,obs:Cell type,3,5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,Schwann,obs:Cell type,8,5935,0.0,0.0,0.6358009576797485,25.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,Sweat gland,obs:Cell type,26,5935,0.0,0.0,0.173226997256279,11.538461538461538,0.0,0.0,0.0,0.0,0.30019599199295044,19.230769230769234,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.030262427404522896,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.04539364203810692
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,T/NK,obs:Cell type,754,5935,0.027192872017621994,1.0610079575596816,0.07629906386137009,2.9177718832891246,0.06334440410137177,2.122015915119363,0.0032758694142103195,0.1326259946949602,0.2780357301235199,10.875331564986737,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.017252616584300995,IL4R,0.08503489196300507,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.014718460850417614
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,VEC,obs:Cell type,165,5935,0.023202596232295036,3.0303030303030303,0.19636425375938416,15.757575757575756,0.0,0.0,0.0,0.0,0.022318249568343163,1.8181818181818181,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04972772300243378,IL4R,0.3299963176250458,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.07459158450365067
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,fibroblast,obs:Cell type,1206,5935,0.10067538917064667,7.462686567164178,0.23735864460468292,17.081260364842453,0.0,0.0,0.010648111812770367,0.6633499170812603,0.008986336179077625,0.6633499170812603,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.024608928710222244,"CCL26,IL4R",0.0997295081615448,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03691339120268822
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,keratinocyte,obs:Cell type,2946,5935,0.07577136904001236,7.942973523421588,0.3201174736022949,27.494908350305497,0.0015364395221695304,0.10183299389002036,0.006374770775437355,0.44127630685675495,0.5243117213249207,41.10658520027155,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.033459488302469254,"TSLP,IL4R",0.14384222030639648,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.049933161586523056
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,melanocyte,obs:Cell type,16,5935,0.4049784541130066,25.0,0.5987560749053955,43.75,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.03177646920084953,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.04766470193862915
GSM6190748,MGH103-L1,MGH103,AD lesional,L1,myeloid,obs:Cell type,602,5935,0.04683997854590416,2.6578073089700998,0.3005100190639496,15.11627906976744,0.003859105985611677,0.16611295681063123,0.5015259385108948,14.950166112956811,0.010438325814902782,0.4983388704318937,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.1100044772028923,"CCL17,CCL22,IL4R",0.3259183168411255,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.1643635332584381
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,LEC,obs:Cell type,80,5828,0.05429539829492569,2.5,0.0,0.0,0.0,0.0,0.03220590576529503,1.25,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.005952924955636263,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.008929387666285038
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,Pericyte/SMC,obs:Cell type,147,5828,0.09693224728107452,6.122448979591836,0.2446748912334442,15.646258503401361,0.0,0.0,0.0,0.0,0.008115739561617374,0.6802721088435374,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.10220082104206085,"CCL26,IL4R",0.4534936249256134,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.15330122411251068
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,Plasma,obs:Cell type,8,5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
